mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_date,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,debut,yahoo_id,yahoo_name,ottoneu_id,ottoneu_name,ottoneu_pos,rotowire_id,rotowire_name,rotowire_pos
405395,Albert Pujols,1B,LAA,Los Angeles Angels,R,R,1980-01-16,204,pujolal01,Albert Pujols,223571,Albert Pujols,1B,4574,Albert Pujols,1B,1177,Albert Pujols,1B,pujolal01,6619,Albert Pujols,1B,pujoa001,Albert Pujols,2001-04-02,6619,Albert Pujols,8741,Albert Pujols,1B,6642,Albert Pujols,DH
544150,Albert Suarez,P,ARI,Arizona Diamondbacks,R,R,1989-10-08,58715,suareal01,Albert Suarez,1784975,Alberto Suarez,SP,31109,Alberto Suarez,SP,6175,Albert Suarez,P,suareal01,10285,Albert Suarez,P,suara001,Albert Suarez,2016-05-08,10285,Albert Suárez,11026,Albert Suarez,RP,12078,Albert Suarez,P
501227,Alberto Cabrera,P,CHC,Chicago Cubs,R,R,1988-10-25,51738,cabreal03,Alberto Cabrera,1784685,Alberto Cabrera,RP,31108,Alberto Cabrera,RP,8352,Alberto Cabrera,P,cabreal03,9253,Alberto Cabrera,P,cabra003,Alberto Cabrera,2012-08-01,9253,Alberto Cabrera,4952,Alberto Cabrera,RP,11851,Alberto Cabrera,P
430948,Alberto Callaspo,3B,LAD,Los Angeles Dodgers,S,R,1983-04-19,33433,callaal01,Alberto Callaspo,479166,Alberto Callaspo,3B,28541,Alberto Callaspo,3B,3336,Alberto Callaspo,2B/3B,callaal01,7832,Alberto Callaspo,3B,calla001,Alberto Callaspo,2006-08-06,7832,Alberto Callaspo,6349,Alberto Callaspo,Util,7685,Alberto Callaspo,3B
471868,Alberto Gonzalez,SS,NYY,New York Yankees,R,R,1983-04-18,47675,gonzaal03,Alberto Gonzalez,1103849,Alberto Gonzalez,SS,28876,Alberto Gonzalez,SS,4906,Alberto Gonzalez,2B/SS,gonzaal03,8111,Alberto Gonzalez,2B,gonza005,Alberto Gonzalez,2007-09-01,8111,Alberto Gonzalez,684,Alberto Gonzalez,Util,9072,Alberto Gonzalez,SS
451705,Alberto Rosario,C,ARI,Arizona Diamondbacks,R,R,1987-01-10,52499,rosaral01,Alberto Rosario,1661457,Alberto Rosario,C,30190,Alberto Rosario,C,7125,Alberto Rosario,C,rosaral01,10339,Alberto Rosario,C,rosaa002,Alberto Rosario,2016-07-09,10339,Alberto Rosario,7743,Alberto Rosario,C,14458,Alberto Rosario,C
444876,Alcides Escobar,SS,BAL,Baltimore Orioles,R,R,1986-12-16,47625,escobal02,Alcides Escobar,547241,Alcides Escobar,SS,29229,Alcides Escobar,SS,6310,Alcides Escobar,SS,escobal02,8344,Alcides Escobar,SS,escoa003,Alcides Escobar,2008-09-03,8344,Alcides Escobar,1678,Alcides Escobar,SS/3B,8576,Alcides Escobar,SS
594742,Alec Asher,P,COL,Colorado Rockies,R,R,1991-10-04,68743,asheral01,Alec Asher,2118803,Alec Asher,RP,33787,Alec Asher,SP,13560,Alec Asher,P,asheral01,10063,Alec Asher,P,ashea001,Alec Asher,2015-08-30,10063,Alec Asher,18541,Alec Asher,RP,13572,Alec Asher,P
664761,Alec Bohm,3B,PHI,Philadelphia Phillies,R,R,1996-08-03,,bohmal01,Alec Bohm,2942960,Alec Bohm,3B,41169,Alec Bohm,3B,,,,,,,,,,2222-02-02,,,,,,,,
621219,Alec Mills,P,CHC,Chicago Cubs,R,R,1991-11-30,100555,millsal02,Alec Mills,2210232,Alec Mills,SP,34863,Alec Mills,RP,13834,Alec Mills,P,millsal02,10297,Alec Mills,P,milla003,Alec Mills,2016-05-18,10297,Alec Mills,30759,Alec Mills,SP/RP,14114,Alec Mills,P
649557,Aledmys Diaz,2B,HOU,Houston Astros,R,R,1990-08-01,34706,diazal02,Aledmys Díaz,2119877,Aledmys Diaz,DH,33390,Aledmys Diaz,2B,15937,Aledmys Diaz,SS,diazal02,10245,Aledmys Diaz,SS,diaza003,Aledmys Diaz,2016-04-05,10245,Aledmys D�az,18310,Aledmys Diaz,1B/2B/3B,12822,Aledmys Diaz,SS
591701,Alejandro Chacin,P,CIN,Cincinnati Reds,R,R,1993-06-24,66866,chacial01,Alejandro Chacin,2509403,Alejandro Chacin,RP,36091,Alejandro Chacin,RP,13530,Alejandro Chacin,P,chacial01,10797,Alejandro Chacin,P,chaca001,Alejandro Chacin,2017-08-23,,,12803,Alejandro Chacin,RP,15177,Alejandro Chacin,P
457477,Alejandro De Aza,LF,WSH,Washington Nationals,L,L,1984-04-11,45858,deazaal01,Alejandro De Aza,1104254,Alejandro De Aza,RF,28728,Alejandro De Aza,RF,3371,Alejandro De Aza,OF,deazaal01,7996,Alejandro De Aza,CF,deaza001,Alejandro de Aza,2007-04-02,7996,Alejandro De Aza,5712,Alejandro De Aza,OF,9188,Alejandro De Aza,OF
672386,Alejandro Kirk,C,TOR,Toronto Blue Jays,R,R,1998-11-06,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
666201,Alek Manoah,P,TOR,Toronto Blue Jays,R,R,1998-01-09,,,,,,,,,,,,,,11854,Alek Manoah,P,,,2222-02-02,,,,,,,,
677950,Alek Thomas,CF,ARI,Arizona Diamondbacks,L,L,2000-04-28,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
593700,Alen Hanson,2B,TOR,Toronto Blue Jays,S,R,1992-10-22,67472,hansoal01,Alen Hanson,1992535,Alen Hanson,2B,32560,Alen Hanson,2B,12926,Alen Hanson,2B/OF,hansoal01,9611,Alen Hanson,2B,hansa001,Alen Hanson,2016-05-16,9611,Alen Hanson,13092,Alen Hanson,2B/3B,12413,Alen Hanson,2B
488671,Alex Avila,C,MIN,Minnesota Twins,L,R,1987-01-29,58899,avilaal01,Alex Avila,1660422,Alex Avila,C,30115,Alex Avila,C,7476,Alex Avila,C,avilaal01,8550,Alex Avila,C,avila001,Alex Avila,2009-08-06,8550,Alex Avila,18069,Alex Avila,C,10646,Alex Avila,C
607468,Alex Blandino,2B,CIN,Cincinnati Reds,R,R,1992-11-06,71129,blandal01,Alex Blandino,2135261,Alex Blandino,2B,33851,Alex Blandino,SS,16271,Alex Blandino,2B/3B,blandal01,10174,Alex Blandino,3B,blana002,Alex Blandino,2018-04-10,10174,Alex Blandino,23594,Alex Blandino,2B,13387,Alex Blandino,SS
608324,Alex Bregman,3B,HOU,Houston Astros,R,R,1994-03-30,70607,bregmal01,Alex Bregman,2184351,Alex Bregman,3B,34886,Alex Bregman,3B,17678,Alex Bregman,3B,bregmal01,10183,Alex Bregman,3B,brega001,Alex Bregman,2016-07-25,10183,Alex Bregman,18480,Alex Bregman,SS/3B,13808,Alex Bregman,3B
488751,Alex Burnett,P,CHC,Chicago Cubs,R,R,1987-07-26,49272,burneal01,Alex Burnett,1670990,Alex Burnett,RP,30410,Alex Burnett,RP,4065,Alex Burnett,P,burneal01,8698,Alex Burnett,P,burna002,Alex Burnett,2010-04-08,8698,Alex Burnett,3342,Alex Burnett,RP,10372,Alex Burnett,P
543008,Alex Castellanos,OF,SD,San Diego Padres,R,R,1986-08-04,58239,casteal01,Alex Castellanos,1810665,Alex Castellanos,LF,31372,Alex Castellanos,LF,7223,Alex Castellanos,OF,casteal01,9203,Alex Castellanos,OF,casta003,Alex Castellanos,2012-05-31,9203,Alex Castellanos,4671,Alex Castellanos,Util,12014,Alex Castellanos,OF
592222,Alex Claudio,P,MIL,Milwaukee Brewers,L,L,1992-01-31,66960,claudal01,Alex Claudio,2143302,Alex Claudio,RP,33628,Alex Claudio,RP,12890,Alex Claudio,P,claudal01,9787,Alex Claudio,P,claua001,Alex Claudio,2014-08-13,9787,Álex Cláudio,14377,Alex Claudio,RP,13605,Alex Claudio,P
502171,Alex Cobb,P,BAL,Baltimore Orioles,R,R,1987-10-07,50167,cobbal01,Alex Cobb,1784973,Alex Cobb,SP,31086,Alex Cobb,SP,6562,Alex Cobb,P,cobbal01,8918,Alex Cobb,P,cobba001,Alex Cobb,2011-05-01,8918,Alex Cobb,17983,Alex Cobb,RP,9504,Alex Cobb,P
517008,Alex Colome,P,CWS,Chicago White Sox,R,R,1988-12-31,55735,colomal01,Alex Colome,1739607,Alex Colome,RP,31255,Alex Colome,RP,6661,Alex Colome,P,colomal01,9413,Alex Colome,P,coloa001,Alex Colome,2013-05-30,9413,Alex Colomé,6195,Alex Colom�,RP,11259,Alex Colome,P
621008,Alex De Goti,SS,HOU,Houston Astros,R,R,1994-08-19,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
543105,Alex Dickerson,LF,SF,San Francisco Giants,L,L,1990-05-26,65961,dickeal01,Alex Dickerson,2050338,Alex Dickerson,LF,32956,Alex Dickerson,LF,12649,Alex Dickerson,OF,dickeal01,9617,Alex Dickerson,RF,dicka001,Alex Dickerson,2015-08-06,9617,Alex Dickerson,23617,Alex Dickerson,OF,12154,Alex Dickerson,OF
656412,Alex Faedo,P,DET,Detroit Tigers,R,R,1995-11-12,,,,2835070,Alex Faedo,SP,,,,,,,,,,,,,2222-02-02,,,,,,,,
460086,Alex Gordon,LF,KC,Kansas City Royals,L,R,1984-02-10,52054,gordoal01,Alex Gordon,593271,Alex Gordon,LF,28636,Alex Gordon,LF,5209,Alex Gordon,OF,gordoal01,7907,Alex Gordon,LF,gorda001,Alex Gordon,2007-04-02,7907,Alex Gordon,8622,Alex Gordon,OF,8615,Alex Gordon,OF
648717,Alex Guerrero,LF,LAD,Los Angeles Dodgers,R,R,1986-11-20,53590,guerral01,Alex Guerrero,2106651,Alex Guerrero,LF,33096,Alex Guerrero,LF,15670,Alex Guerrero,3B/OF,guerral01,9539,Alex Guerrero,LF,guera001,Alex Guerrero,2014-03-22,9539,Alex Guerrero,18287,Alexander Guerrero,Util,13174,Alex Guerrero,3B
572910,Alex Hassan,OF,OAK,Oakland Athletics,R,R,1988-04-01,60258,hassaal01,Alex Hassan,1740944,Alex Hassan,RF,30770,Alex Hassan,RF,9959,Alex Hassan,OF,hassaal01,9715,Alex Hassan,RF,hassa002,Alex Hassan,2014-06-01,9715,Alex Hassan,4573,Alex Hassan,Util,12101,Alex Hassan,OF
656577,Alex Jackson,C,ATL,Atlanta Braves,R,R,1995-12-25,104814,jacksal02,Alex Jackson,2135245,Alex Jackson,C,33707,Alex Jackson,C,17276,Alex Jackson,C,,9885,Alex Jackson,C,,,2019-04-07,9885,Alex Jackson,18362,Alex Jackson,C,13367,,
666135,Alex Kirilloff,RF,MIN,Minnesota Twins,L,L,1997-11-09,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
656638,Alex Lange,P,DET,Detroit Tigers,R,R,1995-10-02,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
499926,Alex Liddi,3B,BAL,Baltimore Orioles,R,R,1988-08-14,51542,liddial01,Alex Liddi,1667060,Alex Liddi,3B,29493,Alex Liddi,1B,5411,Alex Liddi,3B,liddial01,9065,Alex Liddi,1B,lidda001,Alex Liddi,2011-09-07,9065,Alex Liddi,2854,Alex Liddi,3B,11034,Alex Liddi,3B
656725,Alex McRae,P,CWS,Chicago White Sox,R,R,1993-04-06,104845,mcraeal01,Alex McRae,2824295,Alex McRae,RP,39886,Alex McRae,RP,16317,Alex McRae,P,mcraeal01,11062,Alex McRae,P,mcraa001,Alex McRae,2018-08-01,,,21193,Alex Mcrae,SP/RP,15636,Alex McRae,P
622270,Alex Mejia,2B,STL,St. Louis Cardinals,R,R,1991-01-18,100803,mejiaal01,Alex Mejia,2739977,Alex Mejia,SS,36499,Alex Mejia,SS,13877,Alex Mejia,2B/3B/SS,mejiaal01,10751,Alex Mejia,SS,mejia002,Alex Mejia,2017-06-29,10751,Alex Mejia,30455,Alex Mejia,SS,14032,Alex Mejia,3B
543542,Alex Meyer,P,LAA,Los Angeles Angels,R,R,1990-01-03,70760,meyeral01,Alex Meyer,1894638,Alex Meyer,SP,32173,Alex Meyer,SP,12833,Alex Meyer,P,meyeral01,9332,Alex Meyer,P,meyea001,Alex Meyer,2015-06-26,9332,Alex Meyer,18131,Alex Meyer,RP,10511,Alex Meyer,P
641988,Alex Powers,P,CIN,Cincinnati Reds,R,R,1992-02-26,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
502100,Alex Presley,OF,DET,Detroit Tigers,L,L,1985-07-25,50126,preslal01,Alex Presley,1603038,Alex Presley,RF,29683,Alex Presley,RF,5305,Alex Presley,OF,preslal01,8823,Alex Presley,LF,presa001,Alex Presley,2010-09-08,8823,Alex Presley,5043,Alex Presley,Util,9531,Alex Presley,OF
621052,Alex Reyes,P,STL,St. Louis Cardinals,R,R,1994-08-29,102123,reyesal02,Alex Reyes,2117043,Alex Reyes,RP,33213,Alex Reyes,RP,15015,Alex Reyes,P,reyesal02,9892,Alex Reyes,P,reyea004,Alex Reyes,2016-08-09,9892,Álex Reyes,18299,Alex Reyes,SP/RP,13236,Alex Reyes,P
464900,Alex Romero,LF,HOU,Houston Astros,L,R,1983-09-09,,,,,,,,,,,,,,,,,,,2008-04-02,,,,,,,,
502253,Alex Sanabia,P,ARI,Arizona Diamondbacks,R,R,1988-09-08,50207,sanabal01,Alex Sanabia,1755082,Alex Sanabia,SP,30941,Alex Sanabia,SP,5350,Alex Sanabia,P,sanabal01,8750,Alex Sanabia,P,sanaa001,Alex Sanabia,2010-06-24,8750,Alex Sanabia,16879,Alex Sanabia,SP/RP,11419,Alex Sanabia,P
666208,Alex Speas,P,TEX,Texas Rangers,R,R,1998-03-04,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
456776,Alex Torres,P,ATL,Atlanta Braves,L,L,1987-12-08,52546,torreal01,Alex Torres,1663351,Alex Torres,RP,31125,Alex Torres,RP,7038,Alex Torres,P,torreal01,8991,Alex Torres,P,torra002,Alex Torres,2011-07-18,8991,Alex Torres,5167,Alexander Torres,RP,10755,Alex Torres,P
657077,Alex Verdugo,CF,BOS,Boston Red Sox,L,L,1996-05-15,104938,verdual01,Alex Verdugo,2167479,Alex Verdugo,RF,33786,Alex Verdugo,CF,17027,Alex Verdugo,OF,verdual01,10505,Alex Verdugo,CF,verda001,Alex Verdugo,2017-09-01,10505,Alex Verdugo,18408,Alex Verdugo,OF,13417,Alex Verdugo,OF
681911,Alex Vesia,P,MIA,Miami Marlins,L,L,1996-04-11,,vesiaal01,Alex Vesia,2933171,Alex Vesia,RP,42622,Alex Vesia,RP,,,,,,,,,,2020-07-25,,,,,,,,
502229,Alex White,P,HOU,Houston Astros,R,R,1988-08-29,65814,whiteal01,Alex White,1732488,Alex White,SP,30446,Alex White,SP,10054,Alex White,P,whiteal01,8916,Alex White,P,whita001,Alex White,2011-04-30,8916,Alex White,8611,Alex White,RP,10947,Alex White,P
543935,Alex Wilson,P,MIL,Milwaukee Brewers,R,R,1986-11-03,60051,wilsoal01,Alex Wilson,1799270,Alex Wilson,RP,31557,Alex Wilson,RP,9239,Alex Wilson,P,wilsoal01,9364,Alex Wilson,P,wilsa001,Alex Wilson,2013-04-11,9364,Alex Wilson,4555,Alex Wilson,RP,10995,Alex Wilson,P
592872,Alex Wimmers,P,MIN,Minnesota Twins,L,R,1988-11-01,67153,wimmeal01,Alex Wimmers,1762965,Alex Wimmers,RP,31846,Alex Wimmers,RP,11394,Alex Wimmers,P,wimmeal01,10376,Alex Wimmers,P,wimma001,Alex Wimmers,2016-08-26,10376,Alex Wimmers,14807,Alex Wimmers,RP,11463,Alex Wimmers,P
622072,Alex Wood,P,LAD,Los Angeles Dodgers,R,L,1991-01-12,100718,woodal02,Alex Wood,2036154,Alex Wood,SP,32620,Alex Wood,SP,13781,Alex Wood,P,woodal02,9415,Alex Wood,P,wooda002,Alex Wood,2013-05-30,9415,Alex Wood,18221,Alex Wood,SP,12488,Alex Wood,P
622065,Alex Young,P,ARI,Arizona Diamondbacks,L,L,1993-09-09,107169,youngal01,Alex Young,2211246,Alex Young,RP,34972,Alex Young,SP,18333,Alex Young,P,,10414,Alex Young,P,,,2019-06-27,,,30976,Alex Young,SP/RP,13839,,
672744,Alexander Canario,CF,SF,San Francisco Giants,R,R,2000-05-07,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
642565,Alexander Guillen,P,COL,Colorado Rockies,R,R,1995-11-23,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
669805,Alexander Vizcaino,P,NYY,New York Yankees,R,R,1997-05-22,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
493351,Alexei Ramirez,SS,TB,Tampa Bay Rays,R,R,1981-09-22,51421,ramiral03,Alexei Ramirez,1507970,Alexei Ramirez,SS,28952,Alexei Ramirez,SS,5133,Alexei Ramirez,SS,ramiral03,8169,Alexei Ramirez,SS,ramia003,Alexei Ramirez,2008-03-31,8169,Alexei Ramírez,15520,Alexei Ramirez,Util,10261,Alexei Ramirez,SS
506560,Alexi Amarista,SS,DET,Detroit Tigers,L,R,1989-04-06,55889,amarial01,Alexi Amarista,1735053,Alexi Amarista,2B,30562,Alexi Amarista,SS,9063,Alexi Amarista,2B/SS/OF,amarial01,8914,Alexi Amarista,SS,amara001,Alexi Amarista,2011-04-26,8914,Alexi Amarista,18083,Alexi Amarista,Util,11377,Alexi Amarista,2B
458210,Alexi Casilla,2B,TB,Tampa Bay Rays,S,R,1984-07-20,45799,casilal01,Alexi Casilla,1103724,Alexi Casilla,3B,28575,Alexi Casilla,3B,5248,Alexi Casilla,2B,casilal01,7855,Alexi Casilla,2B,casia001,Alexi Casilla,2006-09-01,7855,Alexi Casilla,3136,Alexi Casilla,Util,8943,Alexi Casilla,2B
468396,Alexi Ogando,P,CLE,Cleveland Indians,R,R,1983-10-05,49910,ogandal01,Alexi Ogando,1174266,Alexi Ogando,RP,30549,Alexi Ogando,RP,10261,Alexi Ogando,P,ogandal01,8743,Alexi Ogando,P,ogana001,Alexi Ogando,2010-06-15,8743,Alexi Ogando,8698,Alexi Ogando,RP,9564,Alexi Ogando,P
469686,Alfredo Aceves,P,NYY,New York Yankees,R,R,1982-12-08,46928,aceveal01,Alfredo Aceves,1638980,Alfredo Aceves,RP,29223,Alfredo Aceves,RP,5164,Alfredo Aceves,P,aceveal01,8336,Alfredo Aceves,P,aceva001,Alfredo Aceves,2008-08-31,8336,Alfredo Aceves,580,Alfredo Aceves,RP,10464,Alfredo Aceves,P
451628,Alfredo Figaro,P,TEX,Texas Rangers,R,R,1984-07-07,52453,figaral01,Alfredo Figaro,1654334,Alfredo Figaro,RP,30067,Alfredo Figaro,RP,8404,Alfredo Figaro,P,figaral01,8513,Alfredo Figaro,P,figaa001,Alfredo Figaro,2009-06-20,8513,Alfredo Figaro,4221,Alfredo Figaro,RP,10465,Alfredo Figaro,P
554054,Alfredo Gonzalez,C,CWS,Chicago White Sox,R,R,1992-07-13,69201,gonzaal04,Alfredo Gonzalez,2210083,Alfredo Gonzalez,C,34844,Alfredo Gonzalez,C,14267,Alfredo Gonzalez,C,gonzaal04,11023,Alfredo Gonzalez,C,gonza006,Alfredo Gonzalez,2018-05-26,,,10371,Alfredo Gonzalez,C,14090,Alfredo Gonzalez,C
501245,Alfredo Marte,OF,BAL,Baltimore Orioles,R,R,1989-03-31,51755,marteal01,Alfredo Marte,1956711,Alfredo Marte,LF,32251,Alfredo Marte,LF,5212,Alfredo Marte,OF,marteal01,9354,Alfredo Marte,LF,marta005,Alfredo Marte,2013-04-02,9354,Alfredo Marte,8314,Alfredo Marte,Util,12424,Alfredo Marte,OF
670895,Alfredo Rodriguez,SS,CIN,Cincinnati Reds,R,R,1994-06-17,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
430580,Alfredo Simon,P,CIN,Cincinnati Reds,R,R,1981-05-08,45581,simonal01,Alfredo Simon,448968,Alfredo Simon,SP,28699,Alfredo Simon,SP,2155,Alfredo Simon,P,simonal01,7975,Alfredo Simon,P,simoa001,Alfredo Simon,2008-09-06,7975,Alfredo Simón,803,Alfredo Simon,RP,7821,Alfredo Simon,P
645305,Ali Sanchez,C,NYM,New York Mets,R,R,1997-01-20,,sanchal04,Ali Sanchez,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
455378,Ali Solis,C,LAD,Los Angeles Dodgers,R,R,1987-09-29,52362,solisal01,Ali Solis,1946524,Ali Solis,C,32114,Ali Solis,C,8848,Ali Solis,C,solisal01,9304,Ali Solis,C,solia001,Ali Solis,2012-09-16,9304,Ali Solis,16657,Ali Solis,C,8552,Ali Solis,C
488852,Allan Dykstra,1B,TB,Tampa Bay Rays,L,R,1987-05-21,57813,dykstal01,Allan Dykstra,1960245,Allan Dykstra,1B,32361,Allan Dykstra,1B,9113,Allan Dykstra,1B,dykstal01,9922,Allan Dykstra,1B,dyksa001,Allan Dykstra,2015-04-08,9922,Allan Dykstra,4809,Allan Dykstra,Util,10492,Allan Dykstra,1B
642707,Allen Cordoba,SS,SD,San Diego Padres,R,R,1995-12-06,103202,cordoal01,Allen Cordoba,2504262,Allen Cordoba,LF,36085,Allen Cordoba,LF,15722,Allen Cordoba,SS/OF,cordoal01,10670,Allen Cordoba,SS,corda001,Allen Cordoba,2017-04-03,10670,Allen Cordoba,19076,Allen Cordoba,3B/OF,14565,Allen Cordoba,SS
501800,Allen Craig,1B,SD,San Diego Padres,R,R,1984-07-18,51043,craigal01,Allen Craig,1661498,Allen Craig,RF,30399,Allen Craig,1B,3433,Allen Craig,1B/OF,craigal01,8649,Allen Craig,RF,craia001,Allen Craig,2010-04-08,8649,Allen Craig,2013,Allen Craig,Util,10034,Allen Craig,OF
543903,Allen Webster,P,CHC,Chicago Cubs,R,R,1990-02-10,58787,webstal01,Allen Webster,1799467,Allen Webster,RP,31119,Allen Webster,RP,3993,Allen Webster,P,webstal01,9249,Allen Webster,P,websa001,Allen Webster,2013-04-21,9249,Allen Webster,18147,Allen Webster,RP,11229,Allen Webster,P
661099,Alvaro Seijas,P,STL,St. Louis Cardinals,R,R,1998-10-10,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
642708,Amed Rosario,SS,NYM,New York Mets,R,R,1995-11-20,103203,rosaram01,Amed Rosario,2117042,Amed Rosario,SS,33215,Amed Rosario,SS,15518,Amed Rosario,SS,rosaram01,10233,Amed Rosario,SS,rosaa003,Amed Rosario,2017-08-01,10233,Amed Rosario,18303,Amed Rosario,SS,12598,Amed Rosario,SS
607237,Amir Garrett,P,CIN,Cincinnati Reds,R,L,1992-05-03,70946,garream01,Amir Garrett,2053474,Amir Garrett,RP,33652,Amir Garrett,RP,14375,Amir Garrett,P,garream01,10171,Amir Garrett,P,garra001,Amir Garrett,2017-04-07,10171,Amir Garrett,23566,Amir Garrett,RP,13611,Amir Garrett,P
659262,Anderson Espinoza,P,SD,San Diego Padres,R,R,1998-03-09,,,,2211779,Anderson Espinoza,SP,,,,,,,,10243,Anderson Espinoza,P,,,2222-02-02,,,,,,,,
435038,Anderson Hernandez,2B,HOU,Houston Astros,S,R,1982-10-30,,,,,,,,,,,,,,,,,,,2005-09-18,,,,,,,,
660731,Anderson Tejeda,SS,TEX,Texas Rangers,S,R,1998-05-01,,tejedan01,Anderson Tejeda,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
656578,Andre Jackson,P,LAD,Los Angeles Dodgers,R,R,1996-05-01,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
516589,Andre Rienzo,P,MIA,Miami Marlins,R,R,1988-07-05,56638,rienzan01,Andre Rienzo,2027388,Andre Rienzo,RP,31935,Andre Rienzo,RP,3507,Andre Rienzo,P,rienzan01,9473,Andre Rienzo,P,riena001,Andre Rienzo,2013-07-30,9473,Andre Rienzo,11778,Andre Rienzo,SP/RP,12093,Andre Rienzo,P
668687,Andre Scrubb,P,HOU,Houston Astros,R,R,1995-01-13,,scruban01,Andre Scrubb,3157101,Andre Scrubb,RP,42261,Andre Scrubb,RP,,,,,,,,,,2020-07-28,,,,,,,,
592743,Andrelton Simmons,SS,LAA,Los Angeles Angels,R,R,1989-09-04,67119,simmoan01,Andrelton Simmons,1918584,Andrelton Simmons,SS,31728,Andrelton Simmons,SS,10847,Andrelton Simmons,SS,simmoan01,9201,Andrelton Simmons,SS,simma001,Andrelton Simmons,2012-06-02,9201,Andrelton Simmons,14200,Andrelton Simmons,SS,11516,Andrelton Simmons,SS
433217,Andres Blanco,3B,PHI,Philadelphia Phillies,S,R,1984-04-11,32835,blancan01,Andres Blanco,392116,Andres Blanco,3B,5943,Andres Blanco,3B,1907,Andres Blanco,2B/SS,blancan01,7313,Andres Blanco,2B,blana001,Andres Blanco,2004-04-17,7313,Andrés Blanco,751,Andres Blanco,2B,7555,Andres Blanco,3B
665926,Andres Gimenez,SS,NYM,New York Mets,L,R,1998-09-04,107858,gimenan01,Andres Gimenez,2507353,Andres Gimenez,2B,37729,Andres Gimenez,SS,,,,,10919,Andres Gimenez,SS,,,2020-07-24,,,,,,,,
600921,Andres Machado,P,KC,Kansas City Royals,R,R,1993-04-22,70416,machaan02,Andres Machado,2824015,Andres Machado,RP,39776,Andres Machado,RP,14681,Andres Machado,P,machaan02,10812,Andres Machado,P,macha003,Andres Machado,2017-09-02,,,29497,Andres Machado,RP,15187,Andres Machado,P
662253,Andres Munoz,P,SD,San Diego Padres,R,R,1999-01-16,108274,munozan01,Andres Munoz,2910638,Andres Munoz,RP,40939,Andres Munoz,RP,20373,Andres Munoz,P,,11526,Andres Munoz,P,,,2019-07-12,,,33259,Andres Munoz,RP,15238,,
452027,Andrew Albers,P,SEA,Seattle Mariners,R,L,1985-10-06,52617,alberan01,Andrew Albers,2044380,Andrew Albers,SP,32754,Andrew Albers,SP,7853,Andrew Albers,P,alberan01,9480,Andrew Albers,P,albea001,Andrew Albers,2013-08-06,9480,Andrew Albers,17594,Andrew Albers,RP,12895,Andrew Albers,P
457732,Andrew Bailey,P,LAA,Los Angeles Angels,R,R,1984-05-31,51989,bailean01,Andrew Bailey,1655624,Andrew Bailey,RP,30096,Andrew Bailey,RP,1368,Andrew Bailey,P,bailean01,8440,Andrew Bailey,P,baila001,Andrew Bailey,2009-04-06,8440,Andrew Bailey,4022,Andrew Bailey,RP,9526,Andrew Bailey,P
571479,Andrew Bellatti,P,TB,Tampa Bay Rays,R,R,1991-08-05,59597,bellaan01,Andrew Bellatti,2167509,Andrew Bellatti,RP,33811,Andrew Bellatti,RP,10657,Andrew Bellatti,P,bellaan01,9962,Andrew Bellatti,P,bella001,Andrew Bellatti,2015-05-09,9962,Andrew Bellatti,12027,Andrew Bellatti,RP,13779,Andrew Bellatti,P
643217,Andrew Benintendi,LF,BOS,Boston Red Sox,L,L,1994-07-06,105574,beninan01,Andrew Benintendi,2184354,Andrew Benintendi,LF,34986,Andrew Benintendi,LF,17901,Andrew Benintendi,OF,beninan01,10159,Andrew Benintendi,LF,benia002,Andrew Benintendi,2016-08-02,10159,Andrew Benintendi,18491,Andrew Benintendi,OF,13812,Andrew Benintendi,OF
518500,Andrew Brown,OF,OAK,Oakland Athletics,R,R,1984-09-10,55633,brownan02,Andrew Brown,1811889,Andrew Brown,LF,31409,Andrew Brown,LF,3837,Andrew Brown,OF,brownan02,8966,Andrew Brown,LF,browa003,Andrew Brown,2011-06-12,8966,Andrew Brown,6405,Andrew Brown,Util,,,
